sent_time,chat_message,cluster_num,x,y
01:47:20.103000,tyring to avenge u,5,0.86102325,-0.28780136
01:47:20.426000,love bret omg,14,0.119285665,-0.46956778
01:47:20.819000,OMEGALUL brooke,12,-0.26557183,0.09840744
01:47:21.314000,w o,8,-0.2587648,-1.8579955
01:47:21.516000,they don't know,13,1.0723326,1.9118165
01:47:24.641000,no they voted you out then killed,11,1.5050613,-0.01565454
01:47:26.113000,did ash vote for i forgot,11,1.3708063,0.14787453
01:47:27.069000,omg brooke,1,-0.61970633,-0.24757978
01:47:27.140000,lmfao bret,1,-0.65124816,-0.10889586
01:47:27.265000,"toast and corpse didn't vote you , of that makes feel better",11,1.8979359,-0.2288692
01:47:27.371000,subscribed at tier 1 .,4,1.1987714,-1.7880166
01:47:27.546000,welcome,6,-0.9866916,-0.6046762
01:47:27.744000,lma\1\1,7,-0.99289167,0.481627
01:47:32.807000,they're gonna lose lol,5,1.1245714,-0.42671728
01:47:33.038000,it would be so funny if you were jester and they voted,11,2.096923,0.4370437
01:47:35.524000,truu,6,-1.0704653,-0.82592773
01:47:35.622000,mood brooke,12,-0.2982884,0.08238005
01:47:36,@ me too pl\1\1,5,0.58214676,-1.2882913
01:47:36.011000,subscribed at tier 1 .,4,1.1987714,-1.7880166
01:47:36.141000,welcome,6,-0.9866916,-0.6046762
01:47:36.697000,bret is so funny,0,0.8913717,0.5148676
01:47:37.042000,lmaoo,7,-1.0215628,0.35298184
01:47:37.845000,they r too loud lmao,0,1.0399117,0.4818284
01:47:39.201000,lmao,3,-0.81112784,1.6633501
01:47:39.457000,a\1\1 they voted you n\1\1,0,0.9515065,-0.10318488
01:47:39.729000,lmao,3,-0.81112784,1.6633501
01:47:40.810000,"rae was like "" im voting for the impostor and then three people voted you out lmao",2,2.0459778,-0.3467892
01:47:41.172000,lmao,3,-0.81112784,1.6633501
01:47:41.902000,lmao,3,-0.81112784,1.6633501
01:47:43.078000,we need a shrimp emote,2,1.4002423,-0.45036122
01:47:43.270000,anime protag world,12,0.021144353,0.2604172
01:47:43.362000,lmao,3,-0.81112784,1.6633501
01:47:43.435000,brooke is drinking out of the bottle ? shes crazy,11,1.5954148,0.087220676
01:47:44.666000,l\1\1l,1,-1.0027498,-0.22337377
01:47:44.944000,@ they wouldn't have voted him if thought he was the jester,11,2.1132774,-0.06901069
01:47:45.216000,@ yes she di\1\1,5,0.5432692,-0.582147
01:47:47.563000,waytoodank,6,-1.1677394,-1.3262308
01:47:47.895000,did corpse vote ?,5,0.5508189,-0.48431283
01:47:48.828000,omg are the imp going to win ?,2,1.8959334,-0.35055143
01:47:50.246000,brooke and bret are the loud drunks im -,2,1.9121214,-0.31812972
01:47:50.286000,toast pressed the button right away afterwards lol,0,1.095337,0.04460059
01:47:50.333000,62k viewers pog,8,-0.14598522,-1.2486148
01:47:50.618000,brooke and bret are the duo i needed,11,1.7965822,-0.043086447
01:47:50.676000,well,10,-0.5599658,2.8155894
01:47:51.195000,ommgg,6,-1.0649287,-0.9461659
01:47:51.252000,fucc you lost,0,0.8613234,0.37810418
01:47:51.293000,lol,3,-0.7600343,1.7361608
01:47:51.525000,oh n\1\1,14,-0.5431586,-0.5111045
01:47:52.582000,haha,7,-0.9383267,0.75641125
01:47:52.899000,corpse and ash,9,0.41333586,0.7359045
01:47:53.229000,i love hes so funny,15,1.2302579,0.9781119
01:47:53.328000,oops,7,-0.91358185,0.14620349
01:47:53.689000,oh jesus,12,-0.5013545,0.16716015
01:47:54.009000,corpse is an impostor and he didn ’ t even jump in to vote you lmao,2,2.2270446,-0.39896783
01:47:54.434000,rae lmaoo,1,-0.61767036,-0.34120563
01:47:54.512000,lmao,3,-0.81112784,1.6633501
01:47:54.622000,lma\1\1,7,-0.99289167,0.481627
01:47:55.204000,hahaha,1,-1.0424702,-0.0911989
01:47:55.266000,fucc you lost,0,0.8613234,0.37810418
01:47:55.721000,they are loud,15,1.3360133,1.4457604
01:47:55.725000,ily,6,-0.8853896,-0.74356455
01:47:55.765000,straight out the bottle,15,0.9251697,0.9599337
01:47:55.841000,toast n corpse didn't vote you !,5,1.1040899,-0.8852645
01:47:56.453000,corpse skipped for you,0,1.0356224,0.26145253
01:47:56.588000,jester ?,14,-0.43906882,-0.38835213
01:47:56.969000,lol,3,-0.7600343,1.7361608
01:47:57.027000,lol,3,-0.7600343,1.7361608
01:47:57.234000,lma\1\1,7,-0.99289167,0.481627
01:47:57.662000,oof,7,-0.8842697,0.3634946
01:47:57.865000,lmao,3,-0.81112784,1.6633501
01:47:58.579000,the joke !,0,0.75835943,0.5081387
01:47:58.743000,oh no,12,0.025518559,-0.10382317
01:47:59.771000,i love toast,15,0.8888303,0.92681104
01:47:59.868000,is she gonna get it tho,15,1.8173852,0.67938876
01:47:59.868000,ye\1\1 hit it,9,0.62037295,0.71051806
01:47:59.904000,toast will be so mad,11,1.3991628,0.3712346
01:47:59.940000,its corpse and ash,15,0.76584727,0.8012148
01:48:00.019000,who is abe dressed as ?,11,1.1766344,0.22977333
01:48:00.186000,lmao,3,-0.81112784,1.6633501
01:48:00.341000,lololol,1,-1.0092757,-0.20636804
01:48:00.655000,lol,3,-0.7600343,1.7361608
01:48:00.666000,lma\1\1,7,-0.99289167,0.481627
01:48:00.667000,f,7,-0.81662977,0.28004453
01:48:00.737000,lol,3,-0.7600343,1.7361608
01:48:01.711000,they actually voted her,15,0.92186713,0.9691741
01:48:01.757000,hit her with the joke,15,1.2094706,0.9588533
01:48:02.280000,yeah they a little loud,0,1.0630474,0.37103924
01:48:02.592000,is it actully rae ?,15,1.0936778,0.7167084
01:48:04.018000,lmfao shes gunna b\1\1 annoyed,5,0.47696257,-0.94340926
01:48:04.693000,oh well lmao hahah,12,0.024476968,0.18810037
01:48:04.756000,so cute,9,0.3149732,0.669308
01:48:05.186000,lol,3,-0.7600343,1.7361608
01:48:05.842000,get em toast even tho he ’ s wrong,11,1.7861727,0.2708512
01:48:06.045000,lol,3,-0.7600343,1.7361608
01:48:06.119000,lo\1\1,1,-1.0557158,-0.41488075
01:48:06.320000,nice,7,-0.5741158,1.0317286
01:48:06.506000,lma\1\1,7,-0.99289167,0.481627
01:48:06.787000,LULW,3,-0.78035235,2.134784
01:48:07.992000,lma\1\1,7,-0.99289167,0.481627
01:48:08.179000,LUL,7,-0.9220781,0.5479461
01:48:08.751000,corpse,7,-0.648772,0.93693125
01:48:08.966000,what ’ s the joke,15,1.4656972,0.9922305
01:48:09.359000,lma\1\1,7,-0.99289167,0.481627
01:48:09.779000,nic\1\1,6,-1.0454035,-0.8270392
01:48:10.143000,nice,7,-0.5741158,1.0317286
01:48:10.225000,loll,1,-1.0692326,-0.47367832
01:48:10.332000,ye\1\1,1,-1.0205193,-0.36421978
01:48:11.336000,LULW,3,-0.78035235,2.134784
01:48:11.728000,lmfa\1\1,1,-1.040107,0.042154606
01:48:11.770000,lmao,3,-0.81112784,1.6633501
01:48:12.011000,lma\1\1,7,-0.99289167,0.481627
01:48:12.684000,rae made everyone vote for you btw,11,1.2308156,0.09610732
01:48:12.936000,1\1\1 iq,8,-0.21343102,-1.2086873
01:48:13.086000,haHAA,7,-0.9491634,0.7588598
01:48:13.180000,hahahah,1,-1.0918878,-0.54103476
01:48:13.328000,lmao,3,-0.81112784,1.6633501
01:48:13.402000,"""",7,-0.7989551,0.8350354
01:48:13.403000,lmaoo boom roasted,14,-0.3853163,-0.80136716
01:48:14.378000,"guys , what happened ?",0,0.8408229,-0.019270629
01:48:14.990000,LULW,3,-0.78035235,2.134784
01:48:15.073000,LULW,3,-0.78035235,2.134784
01:48:15.122000,oh god lmao,12,-0.15924191,0.12968087
01:48:15.671000,yay !,14,-0.41669717,-0.9785675
01:48:16.055000,lmao,3,-0.81112784,1.6633501
01:48:16.329000,lma\1\1,7,-0.99289167,0.481627
01:48:17.336000,haha,7,-0.9383267,0.75641125
01:48:17.349000,lma\1\1,7,-0.99289167,0.481627
01:48:17.724000,hahaha a\1\1e,6,-0.81866187,-0.7299979
01:48:17.743000,haHAA,7,-0.9491634,0.7588598
01:48:17.923000,brooke's got chu,5,0.37272567,-0.4796467
01:48:17.923000,lma\1\1,7,-0.99289167,0.481627
01:48:18.190000,lmao sherlock cracked another one,0,0.38217524,-0.052533083
01:48:19.193000,lmao,3,-0.81112784,1.6633501
01:48:19.292000,"said if you ask , rae told him to vote off",2,1.6742535,-0.52378064
01:48:19.520000,"if they vote you when you're a crewmate , i hope they'll still off the jester",2,2.0319097,-0.5375755
01:48:19.784000,oh my god,9,0.7394259,0.8969949
01:48:19.819000,OMEGALUL,3,-0.7045382,1.8700697
01:48:20.238000,hahahahaha,6,-1.112108,-0.63670266
01:48:20.542000,lmao,3,-0.81112784,1.6633501
01:48:20.909000,lmaoo,7,-1.0215628,0.35298184
01:48:20.952000,ahah brooke,14,-0.6629396,-0.8085354
01:48:21.720000,worst joke ever,9,0.21764103,0.7122674
01:48:21.965000,lmm\1\1\1\1,6,-1.0538552,-0.8654819
01:48:22.252000,brooke a true homie,5,0.5421859,-0.6275395
01:48:22.585000,nice one,9,0.11156104,1.2982888
01:48:23.610000,lma\1\1,7,-0.99289167,0.481627
01:48:23.811000,rae is gone lmao,0,0.651029,0.2501273
01:48:23.842000,brooke mvp,14,-0.5665317,-0.6331131
01:48:24.042000,that ’ s why corpse is the imposter !,11,1.8691614,0.24252939
01:48:24.404000,brooke is the sweetest i love her,11,1.5851028,0.32802165
01:48:25.617000,why,10,-0.5349343,3.0907407
01:48:25.798000,brooke having your back,0,0.89081675,0.59669363
01:48:26.006000,rae didn't like the joke i guess,11,1.440029,0.43005383
01:48:26.158000,lma\1\1,7,-0.99289167,0.481627
01:48:26.189000,omg,7,-0.94665474,0.32056096
01:48:26.791000,OMEGALUL,3,-0.7045382,1.8700697
01:48:26.844000,brooke is a homie,0,0.9832652,-0.026182413
01:48:27.619000,"holy crap you juat dropped 10,\1\1 viewers",5,1.1261257,-0.69316345
01:48:27.814000,rae is gone,0,0.6017699,0.31925237
01:48:28.494000,it ’ s not her,15,1.4040122,1.3558905
01:48:28.523000,lmao,3,-0.81112784,1.6633501
01:48:28.752000,a\1\1,1,-0.99832773,-0.4420506
01:48:29.001000,haha good one,9,0.43052164,0.79579794
01:48:29.025000,ur such a good sport man,11,1.2048063,-0.23657152
01:48:29.180000,so funny,9,0.23363927,1.3065224
01:48:29.222000,lmao,3,-0.81112784,1.6633501
01:48:29.694000,lmao,3,-0.81112784,1.6633501
01:48:30.059000,these imposter wins xD,5,0.55826473,-0.87090516
01:48:31.074000,nice one,9,0.11156104,1.2982888
01:48:31.287000,lma\1\1,7,-0.99289167,0.481627
01:48:31.483000,ha,6,-1.2283809,-1.2017691
01:48:31.988000,a\1\1,1,-0.99832773,-0.4420506
01:48:32.140000,lma\1\1,7,-0.99289167,0.481627
01:48:32.181000,gg,6,-1.104394,-0.7438237
01:48:32.414000,lol,3,-0.7600343,1.7361608
01:48:32.966000,lma\1\1,7,-0.99289167,0.481627
01:48:33.011000,brooke a real one,0,0.7092012,-0.19560666
01:48:33.104000,lmaoo,7,-1.0215628,0.35298184
01:48:33.615000,lma\1\1,7,-0.99289167,0.481627
01:48:33.779000,l\1\1l,1,-1.0027498,-0.22337377
01:48:33.823000,its not her,13,0.7346067,2.111405
01:48:33.926000,lmfaoo,1,-1.0579468,-0.18036795
01:48:34.060000,we love,9,0.5500879,1.1369189
01:48:34.131000,the silence,13,0.3474899,1.5847014
01:48:34.244000,yes,7,-0.7950082,0.9629249
01:48:34.253000,lmao toast,7,-0.440468,0.7588607
01:48:34.432000,awe toast laughed,12,-0.046298567,-0.24080254
01:48:34.563000,toast ahaha,14,-0.5361893,-0.35038245
01:48:35.483000,fucc,1,-0.9317715,-0.007453143
01:48:35.625000,lma\1\1,7,-0.99289167,0.481627
01:48:35.675000,a\1\1 yes it was funny,15,1.145561,1.0143378
01:48:36.189000,lmao,3,-0.81112784,1.6633501
01:48:36.279000,hahahahah toast oh no,5,0.3488237,-0.7654711
01:48:36.457000,l\1\1l,1,-1.0027498,-0.22337377
01:48:36.490000,lma\1\1,7,-0.99289167,0.481627
01:48:36.506000,lol,3,-0.7600343,1.7361608
01:48:37.247000,lma\1\1,7,-0.99289167,0.481627
01:48:37.375000,lol she got voted out on your joke,11,1.696708,0.3826955
01:48:37.920000,lol toast,7,-0.41906488,0.6852071
01:48:37.970000,hahaha,1,-1.0424702,-0.0911989
01:48:38.082000,lol,3,-0.7600343,1.7361608
01:48:38.458000,lamo,6,-1.0621206,-0.65521616
01:48:38.850000,lma\1\1,7,-0.99289167,0.481627
01:48:38.853000,lmao,3,-0.81112784,1.6633501
01:48:39.377000,wya\1\1,6,-1.0587538,-0.9180354
01:48:39.521000,is back,13,0.45673317,2.0093255
01:48:39.818000,lol,3,-0.7600343,1.7361608
01:48:39.887000,good joke,9,0.18930864,1.1741943
01:48:40.162000,a\1\1e toast,14,-0.5184671,-0.5303672
01:48:40.609000,toast lol,7,-0.41906488,0.6852071
01:48:40.623000,lma\1\1,7,-0.99289167,0.481627
01:48:40.662000,lol,3,-0.7600343,1.7361608
01:48:41.682000,toast laughed,12,-0.20633593,0.31462708
01:48:42.095000,rae is pretty drunk,0,0.68643695,0.489814
01:48:42.121000,toast omg,12,-0.46549344,0.18787494
01:48:42.367000,haha ha,14,-0.5699154,-0.7602546
01:48:42.453000,lol,3,-0.7600343,1.7361608
01:48:42.770000,oh no,12,0.025518559,-0.10382317
01:48:44.130000,rae got you voted out,11,1.3597443,0.07947455
01:48:44.541000,hahahahahha,6,-1.1305401,-1.0065573
01:48:44.585000,lma\1\1,7,-0.99289167,0.481627
01:48:44.612000,lol,3,-0.7600343,1.7361608
01:48:45.644000,lol,3,-0.7600343,1.7361608
01:48:45.726000,corpse was imposter you,15,1.0898025,0.7336933
01:48:46.237000,toast is a good friend,11,1.3045248,0.19860648
01:48:46.475000,lol,3,-0.7600343,1.7361608
01:48:46.676000,hahahahaha,6,-1.112108,-0.63670266
01:48:46.913000,lma\1\1,7,-0.99289167,0.481627
01:48:48.113000,pleas\1\1 a\1\1,6,-0.6802244,-1.0317899
01:48:48.391000,aww,1,-0.8740579,0.069940194
01:48:48.635000,yes,7,-0.7950082,0.9629249
01:48:48.738000,hahahahahahaha,6,-1.1138258,-0.9032472
01:48:49.364000,lmao toast a real one hahaha,5,0.7647129,-0.3834444
01:48:49.788000,hahh,6,-1.0938902,-1.0023848
01:48:49.836000,manifesting jester,14,-0.44713536,-0.6349529
01:48:51.065000,hahahahahahahahaahahaha,6,-1.0489415,-0.8603688
01:48:51.533000,lmaoo,7,-1.0215628,0.35298184
01:48:51.753000,toast enjoyed it haha :),0,0.82057995,0.61599374
01:48:52.442000,darn not jester :(,0,0.35060218,0.19379146
01:48:52.520000,u broke ra\1\1,0,0.48825926,-0.07757792
01:48:52.984000,lmao,3,-0.81112784,1.6633501
01:48:53.756000,makes it totally worth,15,0.97091734,1.1697294
01:48:53.865000,crewmate simulator,8,-0.4147705,-1.1116221
01:48:53.899000,lmao,3,-0.81112784,1.6633501
01:48:54.525000,petty laughs sadge,14,-0.34206423,-0.7109992
01:48:54.737000,that makes it werf ^_^,0,1.0617201,0.4073225
01:48:54.931000,true,7,-0.7718962,0.99225724
01:48:55.970000,lmao,3,-0.81112784,1.6633501
01:48:56.092000,lmfaoo,1,-1.0579468,-0.18036795
01:48:56.242000,o h,8,-0.19688597,-2.3256507
01:48:58.462000,toast lmaoo,12,-0.49998388,0.21897258
01:48:59.296000,hahahah yay,14,-0.63468087,-0.85658205
01:49:00.328000,you're such a treasure,11,1.1091498,0.01810748
01:49:02.289000,manifest for next round chatt,5,0.6562284,-0.4613195
01:49:05.262000,kill rae !,8,0.23718768,-1.5926759
01:49:06.750000,stan toast,12,-0.49632934,-0.018931963
01:49:07.507000,kekek,6,-1.0569156,-0.9226082
01:49:08.627000,"i just got here and see the scarf , so cute",11,1.8289688,-0.010608385
01:49:11.170000,true,7,-0.7718962,0.99225724
01:49:12.068000,lma\1\1,7,-0.99289167,0.481627
01:49:12.176000,"subscribed with prime . they've for 2 months , currently on a 1 month streak ! hi yall",4,2.1816444,-2.8503697
01:49:12.416000,resub,1,-1.0746655,-0.5416818
01:49:12.423000,sadge,6,-1.0518743,-0.8893957
01:49:15.126000,lol,3,-0.7600343,1.7361608
01:49:15.278000,oof,7,-0.8842697,0.3634946
01:49:16.002000,toas\1\1,6,-1.0704793,-0.96021926
01:49:16.333000,the guilt trip,9,0.6916903,0.79330707
01:49:16.551000,sadge,6,-1.0518743,-0.8893957
01:49:17.211000,toast is losing it,13,1.0445755,1.6766821
01:49:17.350000,lmao,3,-0.81112784,1.6633501
01:49:18.051000,sadge,6,-1.0518743,-0.8893957
01:49:18.073000,lmao,3,-0.81112784,1.6633501
01:49:18.295000,omg,7,-0.94665474,0.32056096
01:49:18.801000,lma\1\1,7,-0.99289167,0.481627
01:49:19.479000,\1\1,6,-1.0802779,-1.1006764
01:49:20.136000,sadge,6,-1.0518743,-0.8893957
01:49:22.109000,lmaoo,7,-1.0215628,0.35298184
01:49:22.426000,D:,1,-0.86632127,-0.30383694
01:49:22.452000,so petty,9,0.02264226,0.8497827
01:49:22.979000,lma\1\1,7,-0.99289167,0.481627
01:49:23.490000,lma\1\1,7,-0.99289167,0.481627
01:49:23.733000,sadge,6,-1.0518743,-0.8893957
01:49:23.911000,sadge,6,-1.0518743,-0.8893957
01:49:24.324000,sadge,6,-1.0518743,-0.8893957
01:49:24.646000,lol,3,-0.7600343,1.7361608
01:49:25.903000,fusd,6,-1.0383549,-0.823233
01:49:26.167000,run,3,-0.58772755,1.5541645
01:49:26.271000,lma\1\1,7,-0.99289167,0.481627
01:49:26.572000,lmao,3,-0.81112784,1.6633501
01:49:27.313000,i want,13,0.89209,2.542516
01:49:27.527000,LULW,3,-0.78035235,2.134784
01:49:27.560000,"rae , abe & tina all voted lol",5,0.75966245,-1.2987928
01:49:27.895000,sadge,6,-1.0518743,-0.8893957
01:49:28.296000,pettyy,6,-1.0537496,-0.8780008
01:49:28.613000,sadge,6,-1.0518743,-0.8893957
01:49:28.936000,sadge,6,-1.0518743,-0.8893957
01:49:28.957000,lma\1\1,7,-0.99289167,0.481627
01:49:29.440000,these three istg,12,0.20309742,-0.23243354
01:49:29.744000,lmao,3,-0.81112784,1.6633501
01:49:30.202000,lmao,3,-0.81112784,1.6633501
01:49:30.318000,its the chasee,9,0.734207,0.88222164
01:49:30.940000,lmao,3,-0.81112784,1.6633501
01:49:32.720000,lma\1\1,7,-0.99289167,0.481627
01:49:33.162000,haha,7,-0.9383267,0.75641125
01:49:33.579000,lmao,3,-0.81112784,1.6633501
01:49:34.412000,hahahah,1,-1.0918878,-0.54103476
01:49:34.448000,abe ?,14,-0.53469497,-0.8790271
01:49:34.800000,how does she see him,15,1.4891999,0.77924126
01:49:34.890000,rae is jester,0,0.32626095,0.39717367
01:49:35.011000,"subscribed with prime . they've for 3 months , currently on a 2 month streak ! so how many drinks have you had in the hours playing ?",4,2.7215984,-2.6049514
01:49:35.274000,resub,1,-1.0746655,-0.5416818
01:49:35.367000,"@ 1you are late , got to get drunk gurl",2,1.9449329,-0.8835225
01:49:36.130000,lmaoo,7,-1.0215628,0.35298184
01:49:36.319000,oh no,12,0.025518559,-0.10382317
01:49:37.833000,lol,3,-0.7600343,1.7361608
01:49:37.903000,eep,6,-1.0141569,-0.70197433
01:49:38.804000,\1\1\1\1\1\1\1\1,6,-1.0387055,-0.98065394
01:49:39.594000,uh oh this is what you did to her,11,1.870932,0.1979705
01:49:40.824000,lmao,3,-0.81112784,1.6633501
01:49:41.954000,rae been following with imposter vision,2,1.2248179,-1.2245613
01:49:42.344000,lma\1\1,7,-0.99289167,0.481627
01:49:43.113000,oh lord,12,-0.377416,-0.09655087
01:49:43.471000,LULW,3,-0.78035235,2.134784
01:49:43.649000,lmaoo,7,-1.0215628,0.35298184
01:49:44.268000,OMEGALUL,3,-0.7045382,1.8700697
01:49:45.613000,lma\1\1,7,-0.99289167,0.481627
01:49:45.804000,rae is jester !,5,0.5680599,-0.32341418
01:49:46.842000,he\1\1,6,-1.0498865,-0.841872
01:49:46.907000,rae wants to be ur frend,2,1.7370665,-0.42200723
01:49:48.451000,lmaoo,7,-1.0215628,0.35298184
01:49:49.463000,lmga\1\1 the brain cells got beef,11,1.1551518,0.16432355
01:49:50.333000,mrdestructoid1\1\1,6,-1.0467162,-1.0819807
01:49:51.988000,ru\1\1,6,-1.0503155,-0.7603614
01:49:54.255000,reminds me of the why are you running meme lol,2,2.1516004,-0.25690445
01:49:55.170000,lol,3,-0.7600343,1.7361608
01:49:58.095000,lol,3,-0.7600343,1.7361608
01:49:58.268000,LULW,3,-0.78035235,2.134784
01:49:59.801000,hahahahaha,6,-1.112108,-0.63670266
01:50:01.167000,rae shouldn't be sad lmao she voted off,11,1.5827894,0.13955058
01:50:02.538000,lma\1\1,7,-0.99289167,0.481627
01:50:02.559000,lmao,3,-0.81112784,1.6633501
01:50:03.990000,what is happening,13,0.8980534,1.3927581
01:50:04.382000,ash and brett,9,0.35065857,0.7505789
01:50:04.685000,lma\1\1,7,-0.99289167,0.481627
01:50:04.976000,lol,3,-0.7600343,1.7361608
01:50:05.064000,lol too many,9,0.46756747,1.218782
01:50:05.460000,lmao,3,-0.81112784,1.6633501
01:50:05.701000,lol,3,-0.7600343,1.7361608
01:50:05.850000,bret just vented,9,0.1434866,0.5149399
01:50:05.880000,loll,1,-1.0692326,-0.47367832
01:50:06.006000,LUL,7,-0.9220781,0.5479461
01:50:06.439000,lma\1\1,7,-0.99289167,0.481627
01:50:06.827000,aww rae,14,-0.50516534,-0.5514755
01:50:08.778000,lma\1\1,7,-0.99289167,0.481627
01:50:09.800000,hahahh\1\1,6,-1.0556165,-0.9302011
01:50:10.354000,a\1\1,1,-0.99832773,-0.4420506
01:50:10.435000,hes so dead,9,0.58099955,0.9610186
01:50:11.323000,ash and is imposter rae jester,0,1.0119288,0.39555487
01:50:11.394000,lma\1\1,7,-0.99289167,0.481627
01:50:12.492000,aww,1,-0.8740579,0.069940194
01:50:13.025000,a\1\1,1,-0.99832773,-0.4420506
01:50:13.608000,rae 100 % has imposter vision \,4,0.8948795,-2.2678013
01:50:14.140000,what js happenin\1\1,12,0.17132442,0.24517584
01:50:14.408000,lol,3,-0.7600343,1.7361608
01:50:14.951000,chaos,7,-0.82084936,0.7162188
01:50:16.097000,oh lord the drama,0,0.7510802,0.25147548
01:50:16.173000,a\1\1,1,-0.99832773,-0.4420506
01:50:16.630000,oh jusus >_<,14,-0.39907026,-0.68399805
01:50:16.672000,oh my go\1\1,0,0.7417169,0.46179295
01:50:16.787000,gahahhaha,6,-1.0485584,-0.85850257
01:50:16.787000,a\1\1,1,-0.99832773,-0.4420506
01:50:17.297000,so wholesome,9,0.10508772,0.7520126
01:50:17.494000,sadge the angs,9,0.43018523,0.567324
01:50:17.567000,a\1\1 rae,14,-0.59192234,-0.8302968
01:50:17.951000,sadge,6,-1.0518743,-0.8893957
01:50:17.996000,sadge,6,-1.0518743,-0.8893957
01:50:18.189000,i love rae omg,0,0.97450566,0.15449242
01:50:19.091000,this is so chaotic,13,1.0209666,1.7741444
01:50:19.432000,lma\1\1 a\1\1,1,-0.7069441,-0.37334505
01:50:19.476000,rae is jester lol,0,0.4016794,0.30888292
01:50:19.608000,lmfa\1\1,1,-1.040107,0.042154606
01:50:19.881000,aww,1,-0.8740579,0.069940194
01:50:20.404000,a\1\1,1,-0.99832773,-0.4420506
01:50:20.564000,a\1\1,1,-0.99832773,-0.4420506
01:50:21.006000,a\1\1,1,-0.99832773,-0.4420506
01:50:22.126000,thats what i thought wow,15,1.1387167,1.1285309
01:50:22.176000,subscribed at tier 1 . they've for 3 months !,4,1.6620843,-2.5642533
01:50:22.287000,resub,1,-1.0746655,-0.5416818
01:50:23.329000,this is so cute,15,1.1925905,1.1748645
01:50:23.880000,a\1\1 rae,14,-0.59192234,-0.8302968
01:50:24.100000,a\1\1,1,-0.99832773,-0.4420506
01:50:24.110000,craziness,1,-0.9555626,0.02512267
01:50:24.346000,oh,7,-0.9122847,0.88476884
01:50:24.935000,so dramatic,9,0.029499676,1.0643808
01:50:24.956000,what did rae say ?,5,0.97534984,-0.24805917
01:50:24.961000,a\1\1,1,-0.99832773,-0.4420506
01:50:25.110000,lollololol,6,-1.0562618,-0.89613813
01:50:26.807000,why are you so dramatic im crying lmao,11,1.7950666,0.16000377
01:50:27.853000,a\1\1,1,-0.99832773,-0.4420506
01:50:28.011000,a\1\1,1,-0.99832773,-0.4420506
01:50:28.337000,a\1\1,1,-0.99832773,-0.4420506
01:50:28.511000,hahahahahaha,6,-1.1303717,-0.827628
01:50:28.809000,sadge,6,-1.0518743,-0.8893957
01:50:28.865000,OMEGALUL,3,-0.7045382,1.8700697
01:50:29.181000,sadge,6,-1.0518743,-0.8893957
01:50:29.265000,best friends a\1\1,5,0.18307921,-0.75086296
01:50:29.481000,a\1\1e,6,-1.0964667,-0.95523864
01:50:29.487000,what k drama is this,15,1.2413639,0.7616403
01:50:30.872000,the,10,-0.105644815,5.0179014
01:50:31.715000,lol !,12,-0.24757928,-0.13576387
01:50:31.747000,loll,1,-1.0692326,-0.47367832
01:50:32.203000,a\1\1,1,-0.99832773,-0.4420506
01:50:32.341000,lol,3,-0.7600343,1.7361608
01:50:32.734000,l\1\1\1\1,6,-1.0460955,-0.9173681
01:50:33.766000,lmao,3,-0.81112784,1.6633501
01:50:33.850000,lmao poor rae,12,-0.16838521,0.04837375
01:50:34.247000,\1\1f,1,-1.0012537,-0.47933573
01:50:34.609000,rae,1,-0.9208928,-0.029060023
01:50:35.266000,sadge,6,-1.0518743,-0.8893957
01:50:36.067000,lol,3,-0.7600343,1.7361608
01:50:36.100000,LULW,3,-0.78035235,2.134784
01:50:36.197000,lmao toast and syk,0,0.44726965,0.20323783
01:50:36.359000,lmao,3,-0.81112784,1.6633501
01:50:36.788000,lmao,3,-0.81112784,1.6633501
01:50:37.067000,dude prtect corpse,14,-0.17341809,-0.38230017
01:50:37.149000,amigos,6,-1.193191,-2.0067518
01:50:37.295000,lmao,3,-0.81112784,1.6633501
01:50:37.792000,lma\1\1,7,-0.99289167,0.481627
01:50:37.828000,@ theyre joking smh,5,0.4195343,-0.65029
01:50:38.564000,lmfa\1\1,1,-1.040107,0.042154606
01:50:39.259000,lma\1\1,7,-0.99289167,0.481627
01:50:39.414000,a\1\1,1,-0.99832773,-0.4420506
01:50:39.475000,lma\1\1,7,-0.99289167,0.481627
01:50:39.766000,amigos,6,-1.193191,-2.0067518
01:50:39.778000,lmao,3,-0.81112784,1.6633501
01:50:40.395000,l o,8,-0.1743151,-2.3762136
01:50:40.618000,lma\1\1,7,-0.99289167,0.481627
01:50:40.641000,what did rae say ?,5,0.97534984,-0.24805917
01:50:42.082000,hahahahaha,6,-1.112108,-0.63670266
01:50:42.315000,hahahah,1,-1.0918878,-0.54103476
01:50:42.485000,dying lmao,9,-0.2790604,0.83021075
01:50:42.576000,l\1\1l,1,-1.0027498,-0.22337377
01:50:42.612000,lmao,3,-0.81112784,1.6633501
01:50:42.789000,lma\1\1,7,-0.99289167,0.481627
01:50:43.131000,lo\1\1,1,-1.0557158,-0.41488075
01:50:43.222000,lmfao,7,-0.9023715,0.7955496
01:50:43.283000,it ’ s again probably,15,1.246246,1.3574234
01:50:43.475000,lma\1\1,7,-0.99289167,0.481627
01:50:44.181000,lmao toast and,9,0.3475806,1.1951945
01:50:44.706000,toast,7,-0.791128,0.73102623
01:50:45.118000,lmao,3,-0.81112784,1.6633501
01:50:45.528000,lma\1\1,7,-0.99289167,0.481627
01:50:45.649000,ke\1\1,6,-1.088162,-1.205772
